pl_rade,pl_bmasse,pl_eqt,pl_orbper,st_teff,st_rad
2.882,232.01474,377.0,35.6134189,4628.53,0.71
2.28,5.35,550.0,11.4433,3567.0,0.39
2.28,5.43487,795.0,11.4432,3742.67,0.38
2.28,3.03,795.0,11.4407,3607.0,0.38
2.28,36.0,795.0,7600.0,3607.0,0.38
2.28,10.2,795.0,5.2354,4347.0,0.95
2.28,10.6,795.0,8.63182,5614.0,0.95
2.28,6.8,795.0,25.63058,5614.0,0.95
2.28,29.4,795.0,603.95116,5614.0,0.95
2.28,239.00696,795.0,2333.0,3411.78,0.38
2.28,260.61,795.0,2288.0,3370.0,0.38
2.28,301.93699,795.0,2303.0,3370.0,0.95
2.28,6.49,795.0,17.133,5614.0,0.95
2.28,8.3,795.0,17.38,3371.0,0.95
2.28,6.4,795.0,24.329,3371.0,0.95
2.28,7.56,795.0,106.3,5614.0,0.95
2.28,4.76743,795.0,2.38129,5614.0,0.95
2.28,4069.15709,795.0,25533.11353,5614.0,0.95
2.28,16.2,795.0,69.971,5614.0,0.95
2.28,8.58137,795.0,121.93268,5614.0,0.95
2.28,7.268,795.0,121.995,5614.0,0.95
2.28,14.93794,795.0,579.47495,5614.0,0.95
2.28,32.0,795.0,471.0,3564.0,0.95
2.28,8.478,795.0,526.115,5614.0,0.95
2.28,4.0,351.0,14.238,3451.0,0.36
2.28,13.0,795.0,15.819,3542.0,0.95
2.28,2.89,795.0,18.6498,3382.0,0.29
2.28,1.18,795.0,4.7234,3382.0,0.29
2.28,1071.04,350.0,133.71,5540.0,0.9
2.28,8.2,795.0,11.949,5614.0,0.95
2.127,232.01474,650.0,2.85310081,3703.0,0.52
2.13,3.34,693.0,2.853136,3556.0,0.52
2.28,1.78,795.0,1.22003,3717.0,0.5
2.28,4.18,795.0,5.974,3717.0,0.5
2.28,10.5,795.0,257.8,3717.0,0.5
2.28,794.5,795.0,692.0,3510.0,0.95
2.28,557.1,795.0,695.66,5614.0,0.95
2.28,381.4,795.0,692.9,5614.0,0.95
2.28,588.93604,795.0,695.36,3492.73,0.43
2.28,531.72692,795.0,7500.0,3492.73,0.43
2.28,635.66,795.0,10000.0,3510.0,0.95
2.28,522.5,795.0,6739.323,5614.0,0.95
2.28,489.4582,795.0,5312.0,5614.0,0.95
2.28,11.44182,795.0,10.66669,5614.0,0.95
2.28,797.7493,795.0,3771.0,3897.0,0.63
2.28,731.0,795.0,4100.0,3900.0,0.95
2.28,21.4,795.0,241.8,3897.0,0.63
2.28,25.72,795.0,30.6,3466.0,0.4
2.28,23.54,795.0,30.5987,3466.0,0.4
2.28,21.09,795.0,122.6196,3466.0,0.4
2.28,25.72,795.0,123.75,3466.0,0.4
2.28,7.6,795.0,48.1345,3466.0,0.4
2.28,3.28,795.0,13.2543,3466.0,0.4
2.28,2.02,795.0,5.3636,3159.0,0.12
2.28,2.31,795.0,40.54,3159.0,0.12
2.28,6.6,795.0,14.207,3526.0,0.44
2.28,10.6,795.0,24.422,4014.0,0.58
2.28,10.27,391.0,24.45,4005.0,0.58
3.88,13.73,604.0,3.3366487,3652.0,0.48
4.57,13.9,594.0,3.3366496,3600.0,0.55
2.28,232.01474,795.0,3.336649,3552.0,0.5
4.32,14.1,795.0,3.336649,5614.0,0.53
4.2,14.0,615.0,3.33714,3600.0,0.5
2.28,232.01474,795.0,3.3366413,3552.0,0.5
4.363,232.01474,703.0,3.3366859,3552.0,0.5
4.83,13.9,795.0,3.33665,3600.0,0.57
2.28,232.01474,795.0,3.336665,3552.0,0.5
3.88,12.58,615.0,3.336649,3652.0,0.48
1.264,1.86,773.0,1.1980035,3347.0,0.36
1.122,232.01474,705.0,1.19799593,3332.0,0.35
2.28,7.41,329.0,15.509,3347.0,0.36
2.28,146.20107,795.0,203.69,3081.0,0.14
2.28,147.15529,795.0,203.59,3081.0,0.14
2.28,63.56568,795.0,1599.6,3081.0,0.14
1.27,232.01474,561.0,3.9306027,3505.0,0.36
1.217,1.84,525.0,3.93072,3505.0,0.34
1.2,232.01474,518.0,3.9306,3505.0,0.34
2.28,3.4,401.0,9.1247,3505.0,0.34
2.28,6.1,220.0,55.661,3505.0,0.34
2.28,8.4,795.0,2.64561,5614.0,0.43
2.661,232.01474,1296.0,0.3219233,3518.0,0.46
0.699,0.633,1365.0,0.3219225,3522.0,0.46
0.718,0.546,1745.0,0.321962,3522.0,0.46
2.28,4.13,795.0,11.5301,3522.0,0.46
2.28,6.03,795.0,34.369,3522.0,0.46
2.28,8.0,795.0,3.0232,3324.0,0.28
1.097,232.01474,533.0,2.61627687,3352.0,0.33
1.15,1.21,569.0,2.6162745,3369.0,0.32
1.09,1.75,568.0,2.616235,3384.0,0.32
2.28,5.71,317.0,15.04,3384.0,0.32
2.28,1.71,485.0,7.02679,3579.0,0.43
2.28,7.14,590.0,6.905,3867.0,0.61
2.28,2.47,795.0,2.64977,3722.0,0.49
2.28,6.26,795.0,13.74,3722.0,0.49
2.28,2.99,350.0,12.9532,3563.0,0.39
2.28,2.80325,795.0,12.9382,3719.95,0.37
2.28,2.69,795.0,12.9394,3719.0,0.37
2.28,2.69,370.0,12.946,3601.0,0.39
2.28,10.23407,795.0,51.625,4205.93,0.67
2.63,7.6,309.0,50.8,4120.0,0.68
2.28,58.48043,795.0,744.7,4205.93,0.67
8.4,53.83,125.0,749.83,4120.0,0.68
2.28,11.07,795.0,20.129,5614.0,0.95
2.28,9.9,795.0,26.161,3323.0,0.95
2.28,16.57,795.0,13.352,3387.0,0.41
2.28,6.3566,795.0,7.3709,3461.0,0.5
2.28,5.3,795.0,7.3697,3472.0,0.95
2.28,5.79,795.0,7.3709,3600.0,0.95
2.28,6.043,795.0,7.3705,5614.0,0.95
2.28,45.0,795.0,3400.0,3472.0,0.95
2.28,32.422,795.0,5094.105,5614.0,0.95
2.28,5.223,795.0,36.059,5614.0,0.95
4.1,25.4,795.0,2.64389803,3416.0,0.46
4.04,232.01474,795.0,2.6438904,3500.0,0.45
3.96,232.01474,795.0,2.6438979,3585.0,0.44
2.28,21.23094,795.0,2.643892,3586.11,0.42
2.28,232.01474,795.0,2.64389751,3350.0,0.46
2.28,21.67601,795.0,10.50682565,5614.0,0.95
4.091,23.42407,669.0,2.64389524,3500.0,0.45
4.26,23.201,650.0,2.6,5614.0,0.95
2.28,21.294,795.0,2.6441,5614.0,0.95
2.28,25.4,795.0,2.64389803,3479.0,0.45
2.28,21.36,795.0,2.644,3456.0,0.43
2.28,232.01474,795.0,2.64389846,3456.0,0.43
4.17,22.1,795.0,2.64388312,5614.0,0.46
2.28,21.6751,795.0,2.643859,3456.0,0.43
2.28,232.01474,795.0,2.6438986,3500.0,0.95
2.28,22.6603,795.0,2.64385,3350.0,0.95
4.222,23.1688,649.0,2.64385,3350.0,0.46
4.2,23.1,795.0,2.64386,5614.0,0.45
2.28,21.3891,795.0,2.643943,3456.0,0.43
3.812,232.01474,594.0,2.64388561,3456.0,0.43
4.191,23.13802,686.0,2.64389788,3350.0,0.95
2.28,1080.61658,795.0,3448.0,3540.0,0.49
2.28,1144.18227,795.0,3448.0,3540.0,0.49
2.28,492.63403,795.0,3448.0,3540.0,0.49
2.28,13.2,795.0,9.567,5614.0,0.95
1.324,232.01474,639.0,1.46711903,3297.0,0.33
1.305,2.82,701.0,1.467119,3340.0,0.33
2.28,1271.3,510.0,10.50682565,6234.0,0.95
2.28,5.2,202.0,140.43,3728.0,0.5
2.28,6.52,795.0,8.708,3674.0,0.51
2.28,5.36,795.0,8.7076,3685.0,0.5
2.28,15.6,795.0,5.36841,5614.0,0.29
2.28,15.65,795.0,5.36874,5614.0,0.95
2.28,15.8,795.0,5.3686,3396.0,0.33
2.28,16.6,795.0,5.366,5614.0,0.29
2.28,16.24103,795.0,5.36879,3490.39,0.32
2.28,15.2,795.0,5.368,3396.0,0.33
2.28,5.6,795.0,12.9191,5614.0,0.29
2.28,5.652,795.0,12.919,3396.0,0.33
2.28,5.05347,795.0,12.9144,3490.39,0.32
2.28,5.5,795.0,12.914,3396.0,0.33
2.28,5.36,795.0,12.9292,5614.0,0.95
2.28,1.657,795.0,3.153,3396.0,0.33
2.28,1.94,795.0,3.14942,5614.0,0.95
2.28,1.7,795.0,3.149,3396.0,0.33
2.28,1.7,795.0,3.14867,5614.0,0.29
2.28,2.82,795.0,14.628,3499.0,0.31
2.28,87.40281,795.0,604.8,3807.22,0.5
2.28,104.244,795.0,598.3,3700.0,0.95
2.28,81.99973,795.0,600.1,3734.0,0.5
2.28,5.661,795.0,7.2,3650.0,0.95
2.28,5.6,795.0,7.2004,3350.0,0.95
2.28,5.68,795.0,7.20066,5614.0,0.95
2.28,5.6,795.0,7.1999,3650.0,0.95
2.28,3.709,795.0,28.143,3650.0,0.95
2.28,3.8,795.0,28.14,3350.0,0.95
2.28,4.54,795.0,28.155,5614.0,0.95
2.28,4.1,795.0,28.1,3650.0,0.95
2.28,2.7,795.0,62.24,3350.0,0.95
2.28,2.7,795.0,39.026,3350.0,0.95
2.28,4.6,795.0,256.2,3350.0,0.95
2.28,11.09,795.0,4.6938,3600.0,0.95
2.28,1576.4368,795.0,1056.80005,3734.0,0.69
2.28,1570.0,795.0,1050.3,5614.0,0.95
2.28,1840.86213,795.0,1051.44521,5614.0,0.95
2.28,2129.461,795.0,1051.1,5614.0,0.95
2.28,1557.301,795.0,1056.8,5614.0,0.95
2.28,2161.244,795.0,7337.0,5614.0,0.95
2.28,4288.14087,795.0,13921.42302,5614.0,0.95
2.28,4.4,795.0,3.6005,5614.0,0.95
2.28,4.4,795.0,3.6,5614.0,0.95
2.28,3.81394,795.0,3.60076,5614.0,0.95
2.28,6.6744,795.0,35.47358,5614.0,0.95
2.28,8.1,795.0,35.39,5614.0,0.95
2.28,11.5,795.0,35.37,5614.0,0.95
2.28,7977.49302,795.0,17281.66514,5614.0,0.95
2.28,4.4,795.0,17.478,3028.0,0.95
2.28,8.7,795.0,57.32,3028.0,0.95
2.28,9.0,795.0,24.16,3816.0,0.54
2.28,17.2,795.0,38.142,5614.0,0.95
2.28,19.0698,795.0,38.14,3340.0,0.43
2.28,17.57591,795.0,38.152,3561.3,0.4
2.28,18.394,795.0,38.14,3413.0,0.42
2.28,16.0,795.0,727.562,5614.0,0.95
2.28,13.64,401.0,19.466,3837.0,0.56
2.28,2.96,829.0,2.37756,3913.0,0.56
2.28,197.046,795.0,3507.0,5614.0,0.44
2.28,216.0,795.0,3657.0,3472.0,0.95
2.28,254.26273,795.0,3610.0,3472.0,0.95
2.28,203.4,795.0,3416.0,3657.0,0.48
2.28,260.61,795.0,1890.0,5614.0,0.95
2.28,283.82077,795.0,1925.31,3467.0,0.45
2.28,317.83,795.0,1882.0,3241.0,0.53
2.28,286.04557,795.0,1915.0,5614.0,0.95
2.28,289.21,795.0,1845.0,5614.0,0.95
2.28,283.18511,795.0,1940.0,3562.68,0.47
2.28,289.531,795.0,1924.0,3407.0,0.46
2.28,223.11554,795.0,7068.0,5614.0,0.95
2.28,342.93685,795.0,5750.0,3562.68,0.47
2.28,0.99,795.0,5990.0,3467.0,0.45
2.28,1242.66,795.0,15.76491,5151.0,0.95
2.28,1284.0332,795.0,15.764,5614.0,0.95
2.28,1404.8086,795.0,15.76491,5182.0,0.77
2.28,723.2235,795.0,61.1166,5614.0,0.3
2.28,670.59,795.0,60.85,3271.0,0.35
2.28,600.67,795.0,61.02,3271.0,0.35
2.28,804.076,795.0,60.83,3271.0,0.35
2.28,845.3,795.0,61.087,5614.0,0.95
2.28,839.04,795.0,61.065,5614.0,0.95
2.28,887.69135,795.0,61.082,3271.0,0.35
2.28,672.20708,795.0,61.03474,3293.74,0.37
2.28,221.84423,795.0,30.22902,3293.74,0.37
2.28,177.98,795.0,30.12,3271.0,0.35
2.28,251.075,795.0,30.455,3271.0,0.35
2.28,226.9846,795.0,30.0881,5614.0,0.3
2.28,266.2,795.0,30.0784,5614.0,0.95
2.28,273.32,795.0,30.259,5614.0,0.95
2.28,281.74197,795.0,30.126,3271.0,0.35
2.28,7.53,795.0,1.93774,3271.0,0.35
2.28,7.49,795.0,1.937848,5614.0,0.95
2.28,6.83,795.0,1.93778,5614.0,0.3
2.28,5.85,795.0,1.93778,3271.0,0.35
2.28,8.06144,795.0,1.938,3271.0,0.35
2.28,7.4,795.0,1.93785,5614.0,0.95
2.28,5.84804,795.0,1.937916,3293.74,0.37
2.28,18.00115,795.0,124.4,3271.0,0.35
2.28,14.6,795.0,124.26,5614.0,0.3
2.28,16.58,795.0,124.5,5614.0,0.95
2.28,4.2,468.0,9.262,3688.0,0.47
2.28,7.6,352.0,21.789,3688.0,0.47
2.28,718.2922,795.0,284.39,5614.0,0.95
2.28,66.74397,795.0,771.36,3154.0,0.16
2.28,71.6,795.0,767.887,5614.0,0.95
2.28,19.66,795.0,73.94,3785.0,0.95
2.28,9.65,453.0,18.27,3836.0,0.57
2.28,2988.54051,795.0,19240.75467,5614.0,0.95
1.577,4.91,795.0,1.2089819,4340.0,0.6
1.62,3.42,1172.0,1.2089802,4269.0,0.61
1.75,232.01474,1044.0,1.208957,4255.0,0.65
1.622,232.01474,1061.0,1.20891224,4199.0,0.63
1.571,4.89,795.0,1.209,4255.0,0.6
1.577,5.14,1175.0,1.2089819,4305.0,0.6
1.58,3.69,1114.0,1.208966,4219.0,0.62
1.24,1.45,771.0,3.64823,4219.0,0.62
1.269,2.42,811.0,3.648083,4269.0,0.61
1.241,1.3,813.0,3.648096,4305.0,0.6
1.36,232.01474,722.0,3.64802,4255.0,0.65
1.241,0.84,795.0,3.6480957,4340.0,0.6
2.022,4.04,795.0,6.2014698,4340.0,0.6
2.07,5.2,680.0,6.201467,4269.0,0.61
2.04,2.35,646.0,6.20142,4219.0,0.62
2.022,3.53,681.0,6.20147,4305.0,0.6
2.1,232.01474,605.0,6.20141,4255.0,0.65
15.39,232.01474,2384.0,1.74428305,8039.0,1.6
16.477,6261.21962,2300.0,1.744579,7000.0,1.56
51.561,9852.73,2400.0,10.50682565,4360.0,1.94
33.6,6356.0,2650.0,10.50682565,5614.0,0.95
2.28,4258.7,795.0,10.50682565,5614.0,0.95
20.176,4767.45,2200.0,10.50682565,4432.0,0.9
2.28,5300.0,2300.0,10.50682565,4200.0,0.95
2.28,5000.0,2300.0,10.50682565,4200.0,0.95
14.179,3591.3,1050.0,10.50682565,5614.0,0.95
13.776,533.95172,795.0,3.052524,5470.0,0.95
14.724,232.01474,1213.0,3.69155899,5720.0,1.09
14.818,259.66581,795.0,3.6915224,5720.0,1.06
2.28,13.02,830.0,3.822,3879.0,0.56
2.28,5.63,795.0,13.8508,3805.0,0.51
2.28,6.64,795.0,15.5314,3654.0,0.43
2.28,6.624,795.0,15.53,3656.0,0.43
2.28,7.1,379.0,15.53209,3663.0,0.42
13.731,166.536,795.0,4.4652934,5614.0,1.11
13.922,169.08556,1306.0,4.46543,5975.0,1.14
2.28,232.01474,795.0,4.46529958,5614.0,0.95
2.28,169.72122,795.0,4.4652934,6067.0,1.15
14.534,232.01474,1100.0,4.4653014,6051.2,1.18
14.796,168.4499,1320.0,4.46,6051.18,1.18
2.28,232.01474,1322.0,10.50682565,6051.18,1.18
14.785,168.13207,1322.0,4.4652968,5980.0,0.95
13.641,166.54292,1291.0,4.4652934,5975.0,1.11
13.922,166.86075,795.0,4.46529976,5980.0,1.14
2.28,232.01474,795.0,4.4652992,5975.0,1.14
2.28,232.01474,795.0,4.46529974,6000.0,0.95
15.244,168.4499,795.0,4.46529,5975.0,1.15
14.785,166.86075,1322.0,4.46529976,5980.0,1.17
4.36,23.4,795.0,4.88780244,4780.0,0.68
2.28,232.01474,795.0,4.8878009,4780.0,0.75
4.84,232.01474,801.0,4.88780271,4777.0,0.77
4.84,232.01474,801.0,4.88780271,4777.0,0.77
4.82,232.01474,800.0,4.88780308,4778.0,0.76
4.737,232.01474,795.0,10.50682565,4864.0,0.75
2.28,24.02795,795.0,10.50682565,5614.0,0.95
2.28,232.01474,795.0,4.88780232,5614.0,0.95
2.28,232.01474,795.0,4.88780308,4777.56,0.76
2.28,232.01474,795.0,4.88780267,4777.56,0.76
4.45,26.69772,838.0,4.88781501,4780.0,0.69
5.094,232.01474,808.0,4.88780533,4757.3,0.76
4.68,232.01474,794.0,4.88780026,4766.0,0.74
2.28,232.01474,795.0,4.8878049,5614.0,0.95
4.84,232.01474,801.0,4.88780271,4777.0,0.77
4.71,232.01474,795.0,4.88780271,4653.0,0.74
4.73,25.743,878.0,4.8878162,4780.0,0.75
4.82,28.6047,795.0,4.88782,4708.0,0.77
2.28,507.0,795.0,3407.0,4780.0,0.68
2.28,731.009,795.0,3397.0,5614.0,0.95
2.28,232.01474,795.0,3.2130598,4650.0,0.7
10.749,67.059,963.0,3.2130598,4650.0,0.7
2.28,232.01474,795.0,3.21305751,4650.0,0.7
10.301,63.88383,955.0,3.21305992,4665.0,0.68
2.28,66.39469,795.0,10.50682565,5614.0,0.95
11.098,232.01474,918.0,3.2130578,4652.87,0.7
10.637,67.06213,975.0,3.2130579,4650.0,0.7
2.28,66.10864,795.0,3.2130589,4559.0,0.7
2.28,232.01474,963.0,10.50682565,4652.87,0.7
10.749,66.23577,795.0,3.21305929,4650.0,0.7
2.28,232.01474,795.0,3.2130589,4650.0,0.95
10.761,66.7443,960.0,3.21,4652.87,0.7
2.28,232.01474,795.0,3.21305786,5614.0,0.95
16.668,285.72917,795.0,2.9162383,5614.0,1.76
14.258,270.462,795.0,2.91625,5614.0,0.95
16.778,232.01474,1701.0,2.91640045,5720.0,1.83
2.28,232.01474,795.0,2.9162433,5653.0,0.95
14.359,280.64389,795.0,2.9162383,5653.0,1.56
2.28,232.01474,795.0,2.9162431,5653.0,1.56
14.359,271.098,1653.0,2.91626,5653.0,1.56
2.28,232.01474,795.0,2.9162368,5614.0,0.95
2.28,285.72917,795.0,2.9162381,5614.0,0.95
16.668,287.95398,1740.0,2.9162382,5653.0,0.95
2.28,4538.421,795.0,446.27,5614.0,0.95
2.28,4643.3,795.0,445.82,5614.0,0.95
2.28,4830.8,340.0,428.5,5653.0,1.56
2.28,4643.4963,795.0,445.82,5614.0,1.76
12.801,709.39656,795.0,4.627669,5614.0,1.47
12.89,731.96249,795.0,4.627682,6600.0,1.47
12.89,709.367,1570.0,4.627669,6600.0,1.47
2.28,232.01474,795.0,4.6276594,6727.61,1.55
2.28,736.09428,795.0,10.50682565,5614.0,0.95
13.664,721.79193,1624.0,4.6276691,6600.0,1.59
14.369,232.01474,1581.0,4.627664,6727.6,1.55
2.28,232.01474,795.0,4.627682,6600.0,0.95
15.917,1093.3352,795.0,4.62767,6600.0,1.82
13.451,724.6524,1612.0,4.627649,6583.0,1.53
2.28,232.01474,795.0,4.62766172,5614.0,0.95
2.28,232.01474,795.0,4.6276623,6600.0,1.47
11.882,616.5902,795.0,10.8635,5568.0,1.07
2.28,649.32669,795.0,10.50682565,5614.0,0.95
12.016,618.471,904.0,10.863502,5568.0,1.08
12.016,619.45067,795.0,10.863502,5568.0,1.08
2.28,232.01474,795.0,10.863502,5614.0,0.95
9.573,232.01474,762.0,10.86149107,5663.55,0.9
14.448,1332.605,1626.0,2.77596,6158.0,1.24
14.235,232.01474,1497.0,2.77592252,6140.0,1.24
14.448,1341.56043,795.0,2.7759712,6158.0,1.24
14.46,1332.66119,795.0,2.77596,6158.0,0.95
2.28,1341.2426,795.0,10.50682565,5614.0,0.95
2.28,232.01474,795.0,2.7759704,6158.0,0.95
2.28,232.01474,795.0,2.77596784,5614.0,0.95
2.28,232.01474,795.0,2.7759677,6158.0,1.24
13.339,1331.38987,1571.0,2.77597024,6158.0,0.95
11.321,170.67471,795.0,10.338523,5246.0,0.84
11.389,232.01474,793.0,10.3385897,5336.96,0.84
2.28,232.01474,795.0,10.3385358,5614.0,0.95
11.321,169.71,792.0,10.338523,5246.0,0.84
11.769,184.3414,795.0,10.33852,5246.0,0.87
2.28,184.3414,795.0,10.50682565,5614.0,0.95
2.28,232.01474,795.0,10.50682565,5336.96,0.84
2.28,232.01474,795.0,10.3385346,5246.0,0.84
2.28,915.3504,795.0,3972.0,5246.0,0.84
2.28,416.34,795.0,1610.0,5246.0,0.84
2.28,1080.6,795.0,5584.0,5336.96,0.84
2.28,232.01474,795.0,5.5080291,4790.0,0.74
11.153,62.61,852.0,5.508023,4803.0,0.75
2.28,232.01474,795.0,10.50682565,5614.0,0.95
11.153,63.566,795.0,5.508023,4803.0,0.75
10.615,62.29468,841.0,5.507978,4870.0,0.72
2.28,58.16289,795.0,10.50682565,5614.0,0.95
2.28,232.01474,795.0,5.5080232,4803.0,0.75
10.73,232.01474,768.0,5.50806822,4790.0,0.74
2.28,232.01474,795.0,10.50682565,4790.0,0.74
2.28,232.01474,795.0,5.5080287,5614.0,0.95
2.28,232.01474,795.0,5.50803,4803.0,0.75
12.689,90.26372,795.0,4.008778,4990.0,0.82
11.544,232.01474,914.0,4.0088245,5007.0,0.8
2.28,232.01474,795.0,4.00878403,5614.0,0.95
2.28,232.01474,795.0,4.0087842,5007.0,0.8
2.28,232.01474,795.0,4.0087842,4990.0,0.82
12.689,92.802,1010.0,4.008778,4990.0,0.82
2.28,3175.1217,795.0,10.50682565,5614.0,0.95
12.3,2828.6,1700.0,5.6,6300.0,0.95
12.969,2888.95,1540.0,5.6334729,6290.0,1.64
12.969,2765.121,795.0,5.6334754,6290.0,1.64
13.451,3632.7969,795.0,5.63347,6412.0,1.71
10.66,2739.6946,795.0,5.63341,5614.0,1.42
12.663,232.01474,1422.0,5.6334662,6412.8,1.7
2.28,232.01474,795.0,5.63346961,5614.0,0.95
2.28,232.01474,795.0,5.633472,5614.0,0.95
2.28,232.01474,795.0,5.6335152,6380.0,1.39
11.243,2771.4776,1398.0,5.63332,6290.0,1.51
2.28,232.01474,795.0,5.6334675,5614.0,0.95
11.007,2873.1832,795.0,5.63341,6290.0,1.47
13.339,2777.8342,1516.0,5.6334729,6290.0,1.68
2.28,2739.6946,795.0,5.6335158,6380.0,1.39
9.718,2310.6241,795.0,2.8753186,4595.0,0.69
11.489,2294.7326,964.0,2.87531694,4595.0,0.68
10.449,232.01474,886.0,2.87532875,4604.0,0.68
9.718,2302.899,970.0,2.875317,4595.0,0.69
2.28,232.01474,795.0,2.87531693,4595.0,0.69
2.28,2301.0892,795.0,10.50682565,5614.0,0.95
9.75,2320.1,950.0,2.9,4600.0,0.95
2.28,232.01474,1134.0,2.8753187,4604.03,0.68
2.28,232.01474,795.0,2.87531738,5614.0,0.95
2.28,232.01474,795.0,4.1244799,5588.0,1.21
12.442,1547.8321,795.0,4.12448,5588.0,1.21
11.478,1291.289,1283.0,4.124481,5588.0,1.1
12.425,232.01474,1289.0,4.1244833,5634.0,1.26
2.28,232.01474,795.0,4.12448799,5614.0,0.95
11.478,1261.7851,795.0,4.124481,5588.0,1.1
2.28,232.01474,795.0,3.21223242,5614.0,0.95
2.28,232.01474,795.0,3.212233,5302.0,1.04
12.106,682.352,1283.0,3.21222,5302.0,1.04
12.106,682.69884,1463.0,3.2122312,5302.0,0.95
12.106,690.32676,795.0,3.21222,5302.0,1.04
12.89,785.0401,795.0,3.21222,5302.0,1.11
2.28,685.55931,795.0,10.50682565,5614.0,0.95
12.985,232.01474,1183.0,3.2122325,5357.7,1.04
11.882,696.68336,1293.0,3.21223328,5314.0,1.06
14.105,232.01474,1855.0,1.21291385,5918.23,1.15
2.28,232.01474,795.0,1.21288644,5905.0,1.2
2.28,232.01474,795.0,1.2128864,5614.0,0.95
2.28,232.01474,795.0,10.50682565,5924.0,1.29
12.218,425.8922,795.0,1.21288,5905.0,0.96
15.334,664.237,2056.0,1.212884,5905.0,1.2
15.334,626.1251,795.0,1.21288287,5905.0,1.2
13.72,658.0,1951.0,1.21288287,5885.0,1.09
2.28,232.01474,795.0,1.2128867,5905.0,0.95
15.356,664.2647,795.0,1.212884,5905.0,0.95
14.751,217.71355,795.0,3.3552464,6373.0,1.32
2.28,232.01474,795.0,3.355246,6373.0,1.32
16.483,232.01474,1584.0,3.3552499,6373.0,1.42
14.572,238.3725,795.0,3.35524,6373.0,1.38
2.28,232.01474,795.0,3.35524397,5614.0,0.95
13.922,217.704,1637.0,3.35524,6373.0,1.32
2.28,232.01474,795.0,10.50682565,5614.0,0.95
13.922,229.79109,795.0,3.3552479,6373.0,1.32
2.28,227.24845,795.0,10.50682565,5614.0,0.95
13.005,232.01474,1160.0,3.652821,5610.0,0.91
13.339,180.20961,795.0,3.652836,5500.0,0.96
13.339,180.202,1202.0,3.652836,5500.0,0.96
2.28,232.01474,795.0,3.6528162,5500.0,0.96
2.28,232.01474,795.0,3.65281591,5610.0,0.91
12.722,180.84527,1182.0,3.65281514,5519.0,0.92
2.28,232.01474,795.0,3.65281532,5614.0,0.95
2.28,232.01474,795.0,4.2345002,5079.0,0.79
7.096,232.01474,941.0,4.23421531,5061.9,0.86
7.062,22.2481,795.0,4.23452,5079.0,0.87
2.28,18.91089,795.0,10.50682565,5614.0,0.95
2.28,232.01474,795.0,4.2345023,5061.9,0.86
2.28,232.01474,795.0,4.2345026,5614.0,0.95
6.333,18.751,1001.0,4.234516,5079.0,0.79
2.28,232.01474,795.0,3.0395802,5614.0,0.95
10.915,232.01474,1092.0,3.03908507,5316.0,0.86
11.635,209.759,795.0,3.039586,5300.0,0.9
2.28,232.01474,795.0,3.0395803,5316.0,0.86
11.433,195.78328,795.0,3.0395824,5190.0,0.87
2.28,232.01474,795.0,3.0395778,5300.0,0.9
11.43,197.05,795.0,3.039577,5316.0,0.86
12.357,232.01474,1238.0,3.2573898,5698.38,1.05
2.28,232.01474,795.0,3.2572129,5680.0,1.1
13.585,198.953,1384.0,3.257215,5680.0,1.1
13.585,202.45771,795.0,3.257215,5680.0,1.1
2.28,245.68259,795.0,10.50682565,5614.0,0.95
12.408,214.85308,795.0,5.72339,6087.0,1.22
2.28,232.01474,795.0,5.7233773,6086.0,1.23
11.926,243.77561,1271.0,5.72339,6115.0,1.24
2.28,232.01474,795.0,5.7233724,5614.0,0.95
11.647,232.01474,1164.0,5.72385819,6086.0,1.23
12.408,247.261,1260.0,5.723186,6087.0,1.22
13.115,279.6904,795.0,5.72319,6087.0,1.3
2.28,232.01474,795.0,5.723371,6087.0,1.22
2.28,232.01474,795.0,2.8997379,5614.0,0.95
10.211,189.10885,1170.0,2.89973838,5190.0,0.85
9.27,187.83,795.0,2.899736,5185.0,0.8
10.615,185.61272,1189.0,2.899736,5185.0,0.87
2.28,187.83753,795.0,2.899736,5084.0,0.8
2.28,232.01474,795.0,2.89973826,5185.0,0.83
10.077,193.55847,795.0,2.899736,5185.0,0.83
2.28,232.01474,795.0,2.899737,5185.0,0.95
9.976,190.38017,795.0,2.899738,5614.0,0.83
10.043,232.01474,1015.0,2.8997405,5224.0,0.82
9.976,190.38017,795.0,2.899703,5185.0,0.82
10.077,189.42668,1127.0,2.899703,5185.0,0.83
10.536,206.5895,795.0,2.8997,5185.0,0.87
2.28,230.74458,795.0,10.50682565,5614.0,0.95
15.02,225.968,1630.0,2.810595,6304.0,1.22
16.466,232.96939,795.0,2.8106084,5614.0,1.33
15.682,232.01474,1487.0,2.8106006,6304.0,1.34
15.02,237.10118,795.0,2.810595,6304.0,1.22
2.28,232.01474,795.0,2.8106016,6304.0,1.22
2.28,232.01474,795.0,2.81060126,5614.0,0.95
16.141,263.7989,795.0,2.8106,6304.0,1.31
2.28,232.01474,795.0,5.005419,6065.0,1.39
11.99,689.98,1450.0,5.005425,6065.0,1.36
13.631,232.01474,1333.0,5.0052605,6115.0,1.47
12.218,721.4741,795.0,5.00542,6065.0,1.39
2.28,707.80741,795.0,10.50682565,5614.0,0.95
11.994,682.38101,795.0,5.005425,6070.0,1.36
